label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
r,0.5930707873720111,0.9455542443503796,1.1202341738680843e-06,0.8592423005537553,0.803957114421146,-0.0649181678891182,0.8844380870009914,0.6111448529740454,-0.06371229887008667,0.6393073746652315,0.48006836259868785,-0.061813998967409134,0.3842714540886156,0.4004649995078503,-0.05326598882675171,0.8219238685839104,0.48068395265391173,0.03756140545010567,0.7091809243866891,0.3005029060471226,0.02137775905430317,0.5867438807631984,0.18772892011723047,0.003074374282732606,0.4582808436769428,0.08528103593369604,-0.01224480289965868,0.6140904917861476,0.4809808341550155,0.0423358716070652,0.6295241211399888,0.27299835111053894,0.013064362108707428,0.6460160399928238,0.15485722716425507,-0.01322702132165432,0.6384005170879942,0.05704652557910328,-0.02478157915174961,0.4131618615352746,0.5217740515588035,0.03183337673544884,0.30597768263383346,0.38802687013652964,-0.05429733917117119,0.4123673496824322,0.5103533986588599,-0.0760776624083519,0.4875051093823982,0.6015096530108385,-0.05980295315384865,0.21100082397460937,0.5828256284686881,0.01715295948088169,0.12153078426014294,0.46226833370369924,-0.05396009609103203,0.2217940330505371,0.5275984831259284,-0.05780983716249466,0.30996360778808596,0.5909984830399634,-0.0434635728597641
r,0.5966021559211645,0.9487797307839612,1.5556701100649661e-06,0.8450152954358733,0.8266328801363305,-0.08293212950229645,0.8898412029394943,0.6408254412627927,-0.10742989182472229,0.6838005365950338,0.4997884488170038,-0.12828302383422852,0.4248212348209338,0.4211057228540796,-0.14345040917396545,0.7101585141728434,0.4874763463064024,-0.02384861558675766,0.635457151391533,0.3052838086439271,-0.04927394539117813,0.5549793618448665,0.189384006747017,-0.06861650198698044,0.46414462903912146,0.08836702677117525,-0.08568678051233292,0.49654718731226544,0.49029235248617087,-0.0156339630484581,0.4813551688462161,0.28338878945198986,-0.04538270831108093,0.5236554467276241,0.1607615189410927,-0.06350118666887283,0.525826328256157,0.05576978475257072,-0.07518482953310013,0.31251818142580184,0.5342817049463483,-0.02011120319366455,0.1811233584800463,0.35567212940226345,-0.10089542716741562,0.3479374044396904,0.43469275425707876,-0.1171172559261322,0.4634380795982447,0.5308210046464863,-0.10449591279029846,0.1513682510075944,0.6061972954845172,-0.030503446236252785,0.11475398835171474,0.46075389712968606,-0.11125131696462631,0.2933064658990067,0.49556689763647527,-0.12371151894330978,0.4336297297745608,0.5738679932134171,-0.11592214554548264
r,0.6374239046898114,0.9462276332634539,1.1574344398468384e-06,0.8629532086073294,0.8051410417583035,-0.0765305906534195,0.8823297263602533,0.6152080005193873,-0.08259475231170654,0.62852764693943,0.4806330276258064,-0.08615521341562271,0.3737376822522406,0.3990567643451953,-0.08140907436609268,0.8553953396498098,0.483953416840104,0.020837951451539993,0.730065323191987,0.30227819684451607,-0.0021136682480573654,0.5926828948703743,0.1889892576811399,-0.023616649210453033,0.454032545259013,0.08845983392279338,-0.04039823263883591,0.6372790195532805,0.48849026624821434,0.029630381613969803,0.6333015204886713,0.2793237749210074,-0.0058645629324018955,0.6294985325378779,0.15520903952522383,-0.035628464072942734,0.6146933030800001,0.05585084703671374,-0.05018370971083641,0.44131115061291576,0.5341572104735152,0.02274075523018837,0.28658348850949983,0.4048175943127677,-0.06713026762008667,0.38329890211658363,0.5066923096817059,-0.09682480990886688,0.4799049817598783,0.5981998890227851,-0.08578857034444809,0.24606636713242389,0.5997940095002986,0.010839687660336494,0.12015624582414797,0.4827706505116024,-0.06387250125408173,0.19845664571728228,0.525420844390701,-0.07633257657289505,0.29642573192980165,0.5838239711835036,-0.06831572949886322
r,0.6469997451418922,0.9477771166916732,1.2367670478852233e-06,0.8780567248662313,0.803732536651276,-0.08186395466327667,0.8868748063132876,0.6182999977698693,-0.08328744024038315,0.6395204975491479,0.49444419866079814,-0.08113887161016464,0.39533289841243197,0.4104773998260498,-0.07122035324573517,0.8526686940874372,0.47932318802718277,0.028728853911161423,0.7262797412418184,0.29953281827025363,0.013080605305731297,0.6008499974296206,0.18798767079363812,-0.0034521755296736956,0.4724039038022359,0.08879720706206101,-0.016929632052779198,0.6393771625700451,0.48306278999035174,0.042916662991046906,0.6459668817974272,0.27619776358971226,0.012863459065556526,0.6393607003348214,0.15234383121951595,-0.01598971337080002,0.6282430149260021,0.056644832367425436,-0.0290009006857872,0.44415265037899926,0.5294073007918976,0.04012598842382431,0.31580646548952374,0.3947100390444745,-0.049135446548461914,0.397280976885841,0.5049511875425067,-0.08211696892976761,0.48309875102270217,0.5997660972259857,-0.07165312021970749,0.25258161908104304,0.5968493996085701,0.03220382705330849,0.12256991011755806,0.4757285367001544,-0.044511016458272934,0.2035743963150751,0.5217355280132084,-0.060217563062906265,0.30512637751443045,0.5822205202920097,-0.05304045230150223
r,0.48647352767317265,0.947388396543615,1.4377525303643779e-06,0.7891341562140478,0.8236038289605615,-0.08846049010753632,0.8689842942642839,0.62015347812265,-0.10741456598043442,0.5447786278920631,0.48319513657513785,-0.11936814337968826,0.22109691084247746,0.39555836361359786,-0.12488706409931183,0.8441874556345482,0.4696855047807337,-0.013360864482820034,0.7518472867469265,0.288451303135265,-0.05247100070118904,0.6742701269175908,0.18043552681724018,-0.07626499235630035,0.6074621383457968,0.08030389113859697,-0.09212402999401093,0.5873193610204409,0.4842291974766369,-0.0028664234559983015,0.6377430941960583,0.27683882024836415,-0.05569726228713989,0.6880951384975486,0.15983193825910436,-0.08485924452543259,0.7202272676441768,0.05584447173511281,-0.09401118755340576,0.35676818677823835,0.5424113630610992,-0.006693206261843443,0.24677646976627715,0.41535408611603597,-0.12832225859165192,0.3585346888189446,0.5421072837503199,-0.1493610143661499,0.43350884032576054,0.6268152374634768,-0.1250990629196167,0.1584280157742435,0.6299032680491076,-0.013358722440898418,0.1415963989414581,0.5364243792977562,-0.12819227576255798,0.2699099305557878,0.6439836700969839,-0.1381196826696396,0.3369362517578961,0.725741034523051,-0.11798253655433655
r,0.5921800878312853,0.9467376780573868,1.1507178214742453e-06,0.8342181258731418,0.8299911949014536,-0.10292607545852661,0.8925019317203098,0.6729770281998785,-0.13134603202342987,0.70518585840861,0.542955807642387,-0.15551351010799408,0.4918626891242133,0.43604188566233454,-0.17103180289268494,0.7811506536271837,0.45287263936715216,-4.1548504668753594e-05,0.6556347952948676,0.30228014605933795,-0.04750624671578407,0.5243685457441541,0.20516203172085432,-0.08879537135362625,0.38533249961005317,0.11868687801003136,-0.11606399714946747,0.5778446409437391,0.4520319422192612,0.013697834685444832,0.5709383169809977,0.25764118890020865,-0.04370084032416344,0.5476009792751736,0.14012203459445657,-0.0785781666636467,0.519056314892239,0.04887684340771018,-0.09021300077438354,0.382986659473843,0.49764739284566517,0.007437189109623432,0.26524424023098414,0.3741120205488026,-0.10156607627868652,0.34101114802890353,0.5100041547984924,-0.11879614740610123,0.4180819405449761,0.6100316469535112,-0.09305532276630402,0.19674631754557292,0.5748831235052114,-0.007041990756988525,0.11647733847300211,0.47986689585463294,-0.09886965900659561,0.20436034732394748,0.5709396929907096,-0.10278164595365524,0.2925596581565009,0.6449573481050956,-0.08141141384840012
r,0.5143001712098414,0.9462177817885941,1.3753747225564439e-06,0.7981378140092708,0.8411539309733623,-0.07506364583969116,0.8666145493384121,0.6343477223370526,-0.09332209825515747,0.5736925099171749,0.49543091413137075,-0.10617631673812866,0.253721233938827,0.4128931084194699,-0.11364820599555969,0.8254753424196827,0.4813714349592054,-0.023383505642414093,0.7443585298499282,0.29575806050687226,-0.06028608977794647,0.6654455483365221,0.1814179549346099,-0.08297441899776459,0.5836757608011466,0.07704398760924468,-0.09934892505407333,0.5779775567606192,0.4927625913877745,-0.021841391921043396,0.618513094324644,0.27481466370659907,-0.07116702198982239,0.6727085567656017,0.1565662010295971,-0.09605073183774948,0.6913392657325381,0.054404186235891806,-0.10405558347702026,0.34316031462481233,0.5464009078773292,-0.03140496835112572,0.25590170970579396,0.40032902923790187,-0.14532002806663513,0.383772730016384,0.5302151216043008,-0.15895149111747742,0.46131131762549993,0.6269975997306205,-0.13306362926959991,0.1382937982779782,0.6317087508536674,-0.04375176876783371,0.1617691078964545,0.5355538935274691,-0.15402546525001526,0.3069845932681544,0.6422510404844541,-0.16027569770812988,0.37986631458308423,0.7308422939197438,-0.13940320909023285
r,0.42453158928069057,0.9434020000955333,1.1619330280154827e-06,0.7428889179861309,0.8444860707158628,-0.07030630111694336,0.8718932638105178,0.6631673591724341,-0.08387025445699692,0.7512567785402008,0.48136894253716955,-0.0928419753909111,0.49282256499031524,0.4138565754544908,-0.09667382389307022,0.8069783583382107,0.5114161104395769,-0.014686184003949165,0.8075534050038319,0.30712801477183466,-0.03440351039171219,0.790213742793001,0.19021744313447372,-0.052679672837257385,0.7681702872775248,0.07877600365790768,-0.07096618413925171,0.5880775767446353,0.48715819483217987,-0.004738832823932171,0.6270285410596835,0.27856025142946106,-0.03188653662800789,0.707640231050403,0.1608547784280086,-0.05361270532011986,0.7523588723694252,0.0462299196616463,-0.07028212398290634,0.3619470280527279,0.5041646957397461,-0.004557636100798845,0.3272665983793751,0.3229190992272418,-0.07673611491918564,0.45578960709224475,0.42011547779691394,-0.09065521508455276,0.5133132997727552,0.5272507667541504,-0.07977669686079025,0.13786506337045834,0.5486691516378651,-0.00938208494335413,0.20162411241341902,0.4048736199088719,-0.08243661373853683,0.3247872030498176,0.460507869720459,-0.09292648732662201,0.36959402766448773,0.5507197587386422,-0.08639153093099594
r,0.4419982777701484,0.9489869071394587,1.6765532109275227e-06,0.729069545533922,0.8619611379130722,-0.09639891237020493,0.8940411620669895,0.6916242950712629,-0.13611403107643127,0.8067049927181668,0.5492120606210226,-0.17145980894565582,0.604164965947469,0.4520932890265189,-0.2028040736913681,0.6494819800059001,0.502298723401316,-0.06556440889835358,0.5392772303687201,0.3180089667630013,-0.1237526461482048,0.4345034572813246,0.21458016698012877,-0.15622751414775848,0.32221711476643883,0.11709344722425846,-0.17725588381290436,0.44765071868896483,0.5113278362147339,-0.06018818914890289,0.43822868135240345,0.2902019517805875,-0.13311059772968292,0.44562124676174586,0.1646696155333458,-0.1678396463394165,0.4282521883646647,0.053589149509244566,-0.18051715195178986,0.2639835755030314,0.5657474561725431,-0.06623291224241257,0.24011714723375108,0.4253328157507855,-0.18452803790569305,0.3734671089384291,0.5476395346014701,-0.18910057842731476,0.4462656391991509,0.6349739064950772,-0.1589541882276535,0.11176278326246473,0.651155759611398,-0.0781555026769638,0.15736947589450412,0.5772662443273208,-0.18092969059944153,0.2998713334401449,0.6667312002547866,-0.18060554563999176,0.37448210981157093,0.7390079449509721,-0.15635286271572113
r,0.6055245695814575,0.9460603101101609,1.069882500814856e-06,0.8845638824721515,0.7958748334002297,-0.05933665111660957,0.8925012006598004,0.5869268380373799,-0.059022437781095505,0.6655940632362151,0.4341898862674956,-0.05930725857615471,0.39826992541383216,0.4184112984718048,-0.0572999007999897,0.6994856010049076,0.48247539435727443,0.01481526531279087,0.6152300915475619,0.2974866499861192,0.0008643966866657138,0.531931287151272,0.18571559081777642,-0.01122295018285513,0.45013391365439204,0.0859466781246365,-0.023030215874314308,0.5130221345330362,0.48752854735567297,0.017708009108901024,0.46697151862968833,0.28636528184209176,-0.009809624403715134,0.480634317559711,0.15802224917425012,-0.03214825689792633,0.47305280879392464,0.05091823781956596,-0.0454665906727314,0.33683410472115555,0.5307459104754588,0.009154275059700012,0.2728146078896388,0.38146176826920863,-0.07400006800889969,0.4222439911405919,0.4712093900115206,-0.10021362453699112,0.5067336087846487,0.5729038629505443,-0.09115353226661682,0.15760058063571736,0.5937701777407998,-0.002386571606621146,0.11522295784815556,0.4608081648554498,-0.07752787321805954,0.2676248954514326,0.5053196257171209,-0.09068939834833145,0.37912619315971763,0.5859536147183658,-0.0843844935297966
